Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1557400200,6034.9,6034.9,6031.46,6031.46,4.176520399999999,25192.525602,6031.9412308
1557400260,6031.06,6034.6,6030.56,6034.6,15.32306235,92436.882654,6032.5332197
1557400320,6032.53,6034.6,6032.53,6034.59,2.61639505,15785.978805,6033.484433199999
1557400380,6031.65,6033.55,6024.25,6033.55,10.37917622,62571.372864,6028.549042600001
1557400440,6031.64,6032.19,6029.74,6030.11,0.35359113,2132.5688294,6031.1717361
1557400500,6030.79,6031.54,6027.47,6030.23,3.31076569,19961.303096,6029.2104501
1557400560,6031.64,6034.6,6031.37,6033.32,0.11098502,669.72735592,6034.3941545
1557400620,6034.6,6034.6,6034.6,6034.6,0.03863863,233.16867659999997,6034.6
1557400680,6034.6,6037.12,6034.59,6037.12,13.724569400000002,82841.820918,6036.0233173
1557400740,6040.34,6040.98,6040.21,6040.21,1.41319547,8536.5586805,6040.6071642
1557400800,6040.46,6040.46,6038.39,6040.46,5.63771721,34054.382986000004,6040.4560421999995
1557400860,6040.46,6040.46,6034.76,6034.76,3.92964203,23724.012911,6037.194413699999
1557400920,6034.76,6038.38,6030.26,6038.38,3.58304312,21620.407822,6034.090882399999
1557400980,6032.24,6032.24,6026.67,6026.67,12.99084298,78327.43845,6029.434623300001
1557401040,6028.65,6028.65,6023.01,6024.82,1.57933589,9519.295866600001,6027.404257
1557401100,6022.0,6023.47,6019.1,6019.1,3.32486515,20018.885083,6020.961506600001
1557401160,6017.8,6025.62,6017.8,6025.62,13.66636719,82325.022071,6023.9141044
1557401220,6027.59,6032.24,6026.58,6031.56,3.18814564,19231.38964,6032.155306600001
1557401280,6029.39,6032.76,6027.88,6028.58,11.91480873,71836.633008,6029.188939199999
1557401340,6026.15,6031.24,6026.15,6027.48,0.171553,1033.9815115000001,6027.1840862
1557401400,6027.0,6030.47,6027.0,6029.6,4.1490275,25019.502998,6030.2090063000005
1557401460,6030.47,6031.15,6028.42,6029.0,19.31177956,116445.30254,6029.7551644
1557401520,6031.23,6032.69,6031.22,6031.22,1.81704489,10959.161752,6031.310405300001
1557401580,6032.69,6033.81,6029.06,6032.88,13.94399144,84107.723509,6031.8255265
1557401640,6032.83,6032.83,6030.21,6030.37,4.4873095,27062.650149,6030.9301485
1557401700,6032.83,6033.65,6030.37,6031.3,3.9930286,24090.498357,6033.1394463
1557401760,6033.65,6035.0,6032.51,6034.54,1.29726268,7827.7287839,6034.0352841
1557401820,6035.38,6036.07,6032.55,6032.55,11.92021314,71942.156222,6035.307873899999
1557401880,6034.55,6034.55,6032.55,6032.55,10.28382471,62038.254404,6032.605198300001
1557401940,6035.76,6035.76,6032.78,6033.26,12.16927589,73419.102076,6033.152895800001
1557402000,6034.8,6034.8,6033.8,6033.8,0.67355264,4064.7517575999996,6034.7944855
1557402060,6033.81,6033.81,6033.81,6033.81,0.23069372,1391.9620747000001,6033.81
1557402120,6034.39,6034.8,6034.39,6034.77,0.63237072,3816.2284644,6034.796273399999
1557402180,6034.77,6034.8,6031.01,6034.8,2.74032867,16536.07505,6034.3400523
1557402240,6034.8,6041.21,6034.77,6037.32,12.07444099,72890.691798,6036.7756866
1557402300,6041.21,6041.21,6037.45,6037.45,0.156521,945.08496041,6038.0713157
1557402360,6037.45,6042.7,6037.45,6042.7,38.25918936,231138.03824000002,6041.3731213
1557402420,6042.03,6042.7,6038.89,6038.89,0.97159248,5870.497177100001,6042.139372199999
1557402480,6038.89,6040.17,6038.89,6038.89,0.76929383,4646.3763447,6039.7941119
1557402540,6037.23,6037.23,6035.57,6035.57,1.85837831,11217.210094,6036.0207789
1557402600,6034.81,6037.23,6033.66,6033.66,1.52661961,9211.930754500001,6034.2017711
1557402660,6033.96,6033.96,6029.97,6029.97,0.87646192,5287.480041,6032.7550124
1557402720,6029.69,6031.55,6029.52,6030.79,0.46242205,2788.6430105,6030.5147873999995
1557402780,6029.51,6034.2,6029.51,6030.32,10.55015014,63635.358325,6031.701680100001
1557402840,6029.93,6031.5,6029.86,6031.5,0.22129008,1334.4844318,6030.4756173
1557402900,6034.12,6034.12,6031.83,6031.83,0.68193037,4113.5612588,6032.2306203
1557402960,6032.35,6039.34,6032.35,6038.09,9.37539908,56594.903489,6036.5327391
1557403020,6035.25,6041.3,6035.25,6036.18,0.11368885,686.69890932,6040.160572600001
1557403080,6037.53,6040.51,6036.18,6040.51,0.32148175,1941.3415142000001,6038.7300808
1557403140,6040.56,6040.56,6032.27,6032.27,5.91009772,35675.351294,6036.338650199999
1557403200,6035.68,6035.68,6030.06,6031.93,2.18682004,13197.873286,6035.1894733
1557403260,6027.4,6031.93,6025.09,6027.13,2.12289616,12795.602268999999,6027.427299600001
1557403320,6027.84,6029.51,6025.09,6029.49,0.45074909,2717.6496324,6029.184956100001
1557403380,6027.67,6028.99,6017.84,6017.84,4.49555752,27065.052099,6020.3994674
1557403440,6021.63,6025.29,6016.92,6016.92,5.86320646,35303.380135,6021.172949700001
1557403500,6018.51,6021.23,6004.81,6017.19,19.09382743,114755.5965,6010.088701
1557403560,6017.28,6024.52,6015.93,6023.85,5.91147217,35596.124676,6021.5329874
1557403620,6020.75,6024.37,6015.0,6015.0,5.12802762,30867.372642000002,6019.3460195
1557403680,6015.0,6019.87,6013.01,6019.87,1.43847077,8655.805049200002,6017.3659623
1557403740,6017.34,6023.02,6015.74,6023.02,8.32363828,50076.826477999995,6016.218484399999
1557403800,6019.34,6022.31,6019.24,6019.34,9.67569157,58241.70003099999,6019.3836905
1557403860,6019.34,6027.81,6019.34,6025.73,8.57142391,51650.551207,6025.9009178999995
1557403920,6026.61,6029.4,6025.4,6027.67,13.21017802,79612.263274,6026.5851946
1557403980,6025.66,6025.66,6021.69,6021.69,5.3662057999999995,32334.480258,6025.5758842
1557404040,6021.69,6029.4,6021.69,6025.78,2.03436359,12258.957636,6025.9423127
1557404100,6022.01,6026.3,6019.26,6019.26,3.23101497,19457.470266999997,6022.092267499999
1557404160,6021.1,6021.94,6017.3,6017.3,21.24686571,127849.20117999999,6017.3205276
1557404220,6018.95,6022.0,6018.95,6019.04,9.34284168,56262.43090399999,6021.9826932999995
1557404280,6017.58,6021.23,6017.58,6017.58,2.17802848,13109.858812,6019.1402145
1557404340,6017.58,6022.39,6015.22,6018.34,1.54487159,9296.47343,6017.6350514
1557404400,6015.58,6019.37,6012.2,6015.22,4.45971139,26828.539088999998,6015.7567929
1557404460,6014.56,6014.56,6000.0,6000.0,16.96566798,101874.39364,6004.7381428
1557404520,6001.0,6004.87,5990.51,6000.22,58.51035251,350909.95730999997,5997.3994731
1557404580,6000.22,6002.86,5997.68,6000.47,5.46797299,32805.228460000006,5999.5227701
1557404640,6006.91,6006.91,5991.0,5991.0,8.20733939,49269.798377,6003.1389024
1557404700,5990.1,6015.12,5980.15,6009.41,44.08828396,264304.3236,5994.887980699999
1557404760,6006.0,6006.92,6002.5,6002.5,58.32841958,350348.13479,6006.4739849
1557404820,6003.14,6010.0,6002.56,6002.56,6.18090454,37128.804097,6007.0178817000005
1557404880,6006.36,6007.56,6000.81,6006.68,0.61712657,3706.6255905000003,6006.2647934
1557404940,6009.07,6011.25,6007.13,6009.53,3.68411323,22141.16558,6009.9036586
1557405000,6010.9,6016.8,6010.51,6016.5,18.65560873,112228.51535999999,6015.8055939999995
1557405060,6014.18,6020.0,6014.18,6015.65,8.48451256,51069.588843,6019.1541332
1557405120,6017.59,6020.01,6016.37,6017.2,6.25473657,37639.295532,6017.7267437
1557405180,6021.64,6026.72,6019.13,6021.71,26.97771509,162527.94355,6024.525909800001
1557405240,6024.89,6028.23,6020.47,6028.23,2.04400323,12319.279695000001,6027.0353363
1557405300,6028.0,6028.0,6021.73,6024.43,10.02008648,60367.946687,6024.6931808
1557405360,6024.43,6024.73,6024.22,6024.22,0.40271405,2426.1298448000002,6024.4479795
1557405420,6021.72,6021.72,6019.24,6019.24,0.16538703,995.51048873,6019.277864399999
1557405480,6020.47,6024.34,6017.15,6019.05,7.38409837,44453.347209,6020.1455861
1557405540,6017.22,6018.86,6016.48,6016.55,0.227746,1370.5194083,6017.7540256
1557405600,6017.57,6017.57,6012.55,6012.55,3.00668212,18085.783883,6015.196539199999
1557405660,6013.69,6015.65,6011.61,6013.07,0.28864923,1736.3551204,6015.4503804
1557405720,6014.46,6015.62,6012.08,6012.08,2.61949963,15750.995491,6012.9787042
1557405780,6013.07,6019.74,6013.07,6014.51,0.24090864,1449.2076562999998,6015.5902098999995
1557405840,6018.36,6018.36,6007.65,6013.19,2.09714318,12608.127132,6012.0487969
1557405900,6010.45,6013.37,6008.92,6008.92,2.93730559,17655.412829,6010.7511078
1557405960,6009.9,6009.9,6008.01,6008.01,4.98867719,29973.891044,6008.384568199999
1557406020,6008.0,6009.9,6006.59,6006.59,4.32623277,25988.349376,6007.1546673
1557406080,6006.5,6006.98,5989.26,5995.4,22.72848344,136279.29724,5995.9696653
1557406140,5993.23,5997.9,5993.23,5997.9,7.89435653,47338.034098000004,5996.4398513999995
